state,city_latitude,city_longitude,date,time
TX,33.035457210144926,-96.72405510869564,2016-05-06,14:00:00
NV,39.46925316455696,-118.78620253164556,2016-05-29,23:59:00
NY,40.75256378421113,-73.9844567179912,2016-06-12,00:00:00
NY,40.75256378421113,-73.9844567179912,2016-06-12,00:00:00
PA,40.245,-75.1331,2016-06-13,21:30:00
MA,41.7448,-70.6005,2016-06-14,21:30:00
MN,46.9399,-95.0416,2016-06-14,23:00:00
SD,44.1225,-103.0592,2016-06-16,14:45:00
MD,39.04649342105263,-77.0290407894737,2016-06-19,14:00:00
WA,48.4776,-122.3445,2016-06-20,19:35:00
NY,40.75256378421113,-73.9844567179912,2016-06-21,00:00:00
NY,42.95587548387097,-74.17089548387096,2016-06-22,08:25:00
TX,29.79057163636364,-95.78978218181815,2016-06-23,18:00:00
MN,44.98605519614591,-93.30217136958018,2016-06-23,20:30:00
CA,34.20733341404358,-119.18185460048429,2016-06-23,23:00:00
ID,42.614,-115.8419,2016-06-23,23:00:00
IL,41.91793333333334,-88.13676086956522,2016-06-24,00:20:00
ME,43.66568136463683,-70.26969075568599,2016-06-24,15:30:00
WA,48.183,-122.1136,2016-06-24,21:59:00
OH,41.4763,-81.3342,2016-06-24,22:00:00
NV,36.14597551358516,-115.18457488402916,2016-06-25,00:45:00
OR,43.7378,-122.4431,2016-06-25,01:15:00
FL,28.2987,-82.69020000000002,2016-10-05,21:25:00
NY,43.8485,-73.447,2016-10-05,22:20:00
ME,44.0474,-70.3899,2016-10-05,00:00:00
NY,41.3739,-74.4871,2016-10-06,00:00:00
ON,45.39793926645092,-75.69267680690399,2016-10-06,01:07:00
WA,46.2542,-119.9165,2016-10-06,04:00:00
CT,41.81389999999999,-73.1123,2016-10-06,05:45:00
ME,43.2268,-70.7827,2016-10-06,09:15:00
GA,32.48244432717678,-84.95723575197889,2016-10-06,14:30:00
PA,40.8925,-75.367,2016-10-06,20:00:00
CA,32.80027727272727,-116.9356928030303,2016-10-06,20:24:00
MT,48.4049,-114.3472,2016-10-06,21:00:00
NJ,40.6947,-74.2688,2016-10-06,21:50:00
OK,34.2353,-95.6283,2016-10-06,23:00:00
OH,39.99382762603116,-82.98248417965169,2016-10-06,00:00:00
NM,32.354139318885444,-106.7495773993808,2016-10-07,00:05:00
OH,39.68238896551724,-84.15921517241381,2016-10-07,01:00:00
CA,33.80492083870968,-118.17501277419356,2016-10-07,03:30:00
PA,41.6323,-80.1472,2016-10-07,07:00:00
GA,33.71795776397516,-84.74733416149068,2016-10-07,13:00:00
CA,40.78382325581396,-124.1622023255814,2016-10-07,13:40:00
VT,43.164,-73.0671,2016-10-07,19:30:00
NJ,40.78765127388535,-74.05989840764332,2016-10-07,21:00:00
CO,39.82978871794872,-105.1123794871795,2016-10-07,21:05:00
MA,42.5763,-71.9883,2016-10-07,21:45:00
AK,59.8361,-151.7011,2016-10-07,22:00:00
IN,41.42515737704918,-87.35668524590163,2016-10-08,00:00:00
WA,47.483845200000005,-122.1572508,2016-10-08,01:00:00
AR,35.4563,-94.3298,2016-10-08,02:15:00
GA,34.938,-84.7615,2016-10-08,03:00:00
OK,35.9558,-95.65,2016-10-08,10:17:00
IL,40.11620290237467,-88.26335751978891,2016-10-08,11:15:00
LA,30.29189253731344,-89.8071303934871,2016-10-08,12:54:00
MT,46.0337,-114.1921,2016-10-08,17:24:00
MN,47.90089999999999,-91.8562,2016-05-30,01:00:00
NY,40.75256378421113,-73.9844567179912,2016-07-03,22:30:00
CA,38.260421301775146,-122.0728195266272,2016-08-12,20:00:00
NM,35.117007033898304,-106.62212966101694,2016-08-28,10:30:00
CA,37.925066666666666,-122.51163333333336,2016-08-31,22:00:00
FL,27.78995160032827,-82.68007476405417,2016-08-21,10:00:00
MD,38.8043972972973,-76.99224324324325,2016-09-03,02:00:00
IN,41.57814077669903,-87.34793883495146,2016-09-06,06:15:00
MD,39.2619,-76.4992,2016-09-06,19:45:00
GA,34.10570741935484,-83.98363403225807,2016-09-07,01:00:00
OR,43.6564,-117.0575,2016-09-07,20:45:00
OH,39.8026,-84.0154,2016-09-07,21:30:00
NY,40.9715,-73.722,2016-09-07,22:15:00
IA,40.7313,-92.8777,2016-09-08,01:00:00
CA,34.42686470588235,-119.86188823529412,2016-09-08,16:00:00
NC,35.9825,-78.53759999999998,2016-09-08,17:55:00
NC,35.98736391221891,-78.88665757247358,2016-09-08,18:00:00
NM,32.1111,-103.2015,2016-09-09,01:00:00
SC,33.4594,-79.5647,2016-09-09,15:30:00
WA,47.22041124620061,-122.45925030395138,2016-09-09,16:00:00
NM,35.117007033898304,-106.62212966101694,2016-09-09,19:30:00
AR,36.05589090909091,-90.5195909090909,2016-09-09,20:20:00
WA,45.7907,-122.5288,2016-09-09,20:43:00
WI,43.06727005589566,-89.37563939313281,2016-09-09,20:55:00
OR,44.94494771241831,-123.01479150326796,2016-09-09,22:00:00
OH,39.7425,-84.6513,2016-09-09,23:10:00
MI,42.90899263803681,-85.7098509202454,2016-09-15,21:30:00
MT,48.0619,-114.07689999999998,2016-09-15,21:45:00
MA,41.6551,-70.2945,2016-09-15,21:55:00
ID,43.1396,-115.696,2016-09-15,22:00:00
OR,45.2525,-122.6824,2016-09-15,22:05:00
MT,46.87764227005871,-114.02785929549904,2016-09-15,22:15:00
MA,42.1246,-71.1149,2016-09-15,22:53:00
NC,35.2415,-81.0448,2016-09-16,04:30:00
CA,33.98075684647303,-118.4423796680498,2016-09-16,10:15:00
CA,40.57570363196125,-122.36129370460048,2016-09-16,14:45:00
CA,38.69716126126127,-121.29285045045046,2016-09-16,19:50:00
NY,43.1571,-76.328,2016-09-16,20:00:00
ME,44.82142718446602,-68.79837063106797,2016-09-16,20:00:00
CA,33.67757603375528,-117.98370194092828,2016-09-16,20:30:00
WA,47.1287,-118.3954,2016-09-16,20:30:00
MA,42.41776686390533,-71.11331360946745,2016-09-16,20:40:00
ME,44.55403505154639,-69.61987731958764,2016-09-16,20:45:00
CA,34.3077,-118.4287,2016-09-16,21:00:00
MI,44.6661,-84.6936,2016-09-16,21:00:00
TX,33.1501188976378,-96.7808125984252,2016-09-16,21:00:00
NC,34.8611,-77.5885,2016-09-16,21:00:00
CA,33.80492083870968,-118.17501277419356,2016-09-16,21:06:00
OH,40.1873,-82.9899,2016-09-16,21:25:00
MD,39.5995,-78.8461,2016-09-16,21:40:00
IN,39.075,-84.9459,2016-09-16,22:30:00
CA,37.9985,-121.8878,2016-09-16,23:33:00
AL,34.81266853146853,-86.95382587412587,2016-09-17,00:00:00
UT,40.27745803278689,-111.66822295081968,2016-09-17,08:45:00
OK,35.46855529225908,-97.53461224328592,2016-09-17,09:45:00
UT,41.08539760956176,-111.9539466135458,2016-09-17,10:00:00
CO,38.1417,-107.75,2016-09-17,19:00:00
HI,20.914094071146245,-156.67488181818183,2016-09-17,19:00:00
CO,37.26966539923954,-107.8670422053232,2016-09-17,19:30:00
NM,35.117007033898304,-106.62212966101694,2016-09-17,19:35:00
NM,35.8663,-106.26760000000002,2016-09-17,19:36:00
MD,38.7466,-75.912,2016-09-17,20:00:00
IN,39.7628,-86.5343,2016-09-17,21:00:00
NY,44.5027,-74.9276,2016-09-17,22:36:00
FL,25.77722564784053,-80.25922518272425,2016-09-17,23:15:00
CA,35.6208,-117.6732,2016-08-12,23:00:00
UT,40.70897189097104,-111.8891066439523,2016-08-19,22:00:00
SC,33.546200000000006,-79.0428,2016-09-24,20:45:00
LA,30.01574193548387,-90.2510370967742,2016-10-01,05:30:00
TX,32.7462,-97.9569,2016-10-01,20:35:00
AR,34.5818,-94.2212,2016-10-02,00:30:00
AL,30.40272465753425,-87.68713561643835,2016-10-07,00:00:00
TX,30.045100000000005,-99.1417,2016-10-10,05:00:00
NC,36.08381055958792,-79.83370636853196,2016-10-10,19:00:00
PA,40.1551,-76.6021,2016-10-10,19:17:00
OR,46.1558,-123.7978,2016-10-10,20:00:00
OK,35.46855529225908,-97.53461224328592,2016-10-11,12:21:00
CA,32.83618741746148,-117.16250519075568,2016-10-11,19:25:00
CA,32.83618741746148,-117.16250519075568,2016-10-11,19:25:00
TX,32.44577387687188,-97.73678752079866,2016-10-11,19:30:00
GA,33.90644305555556,-84.8427138888889,2016-10-11,21:00:00
NC,36.4996,-76.7651,2016-10-11,21:07:00
NM,34.5129,-106.2606,2016-10-11,22:15:00
KY,38.3574,-85.613,2016-10-11,23:00:00
MO,36.2286,-89.7416,2016-10-11,23:10:00
AL,33.6739,-86.4109,2016-10-12,06:50:00
SC,34.041311190233976,-80.97791691251273,2016-10-12,07:25:00
CT,41.55555714285715,-72.66324285714286,2016-10-12,11:45:00
TN,35.7317,-83.48370000000001,2016-10-12,11:49:00
UT,40.4953,-111.9439,2016-10-13,07:30:00
FL,24.7259,-81.0375,2016-07-06,23:00:00
AZ,33.3284,-111.35020000000002,2016-07-14,20:40:00
PA,40.1846,-76.3015,2016-07-14,21:45:00
FL,30.24020303030303,-85.84677575757576,2016-07-28,22:00:00
CA,38.69716126126127,-121.29285045045046,2016-08-10,01:00:00
OR,44.05453839285714,-121.32883875,2016-08-13,22:00:00
NY,43.242,-75.8584,2016-08-24,06:31:00
CA,33.56408478260869,-117.22086956521738,2016-08-24,12:20:00
TN,36.5744,-83.6054,2016-08-25,16:15:00
CA,34.3077,-118.4287,2016-08-28,12:00:00
AZ,33.397444536082475,-111.92468515463918,2016-08-30,21:45:00
CA,33.6647,-117.1743,2016-08-30,21:50:00
NC,35.40989387755102,-80.59519132653062,2016-08-31,21:00:00
FL,30.24020303030303,-85.84677575757576,2016-09-01,22:50:00
OR,45.51989340659341,-122.96465384615384,2016-09-02,00:01:00
PA,40.5768,-75.2141,2016-09-02,05:20:00
VA,38.8184,-77.6202,2016-09-02,11:30:00
VA,38.8706691943128,-77.18085308056872,2016-09-02,12:18:00
OR,45.21,-123.2003,2016-09-02,15:20:00
MS,30.425680672268907,-89.08458403361345,2016-09-02,18:00:00
WI,44.5221520367183,-88.02955502008031,2016-09-02,20:15:00
WV,38.375,-81.8313,2016-09-02,20:18:00
CO,40.0622,-105.0653,2016-09-02,20:27:00
MO,37.19130910746812,-93.28695318761385,2016-09-02,21:14:00
TN,35.949673017170895,-84.01413319705642,2016-09-02,21:00:00
OH,40.0361,-82.0965,2016-09-02,21:20:00
MA,41.8418,-71.3222,2016-09-02,21:44:00
CA,33.6647,-117.1743,2016-09-02,22:00:00
CO,39.86450519480519,-105.0425025974026,2016-09-02,22:00:00
MA,42.2441,-71.1688,2016-09-02,22:30:00
CO,39.578431478770135,-105.02727086383602,2016-09-02,22:30:00
MI,45.526,-85.0007,2016-09-02,23:30:00
CA,37.4775,-122.4505,2016-07-26,10:00:00
TN,36.20475541082164,-86.29766322645291,2016-07-26,20:00:00
WY,44.7862,-106.9608,2016-07-26,21:05:00
PA,40.19874362745098,-77.01651470588234,2016-07-26,21:21:00
MT,48.1306,-105.1922,2016-07-26,21:38:00
AZ,35.20327674418605,-113.86765581395348,2016-07-26,21:45:00
FL,27.88919589090909,-82.76890778181819,2016-07-26,22:35:00
MT,46.87764227005871,-114.02785929549904,2016-07-26,22:48:00
WA,48.754420967741936,-122.45834543010751,2016-07-26,23:00:00
SC,33.53165833333333,-81.70142870370371,2016-07-26,23:10:00
MI,42.952540919904834,-85.64894758128469,2016-07-26,23:30:00
MA,41.9261,-71.3011,2016-07-26,23:30:00
CO,38.286499613899615,-104.6427362934363,2016-07-27,00:40:00
AZ,33.63064,-112.38053476190476,2016-07-27,02:30:00
OR,43.991,-124.093,2016-07-27,04:00:00
ID,43.568753114754095,-116.56108262295082,2016-07-27,05:10:00
MI,42.3315,-83.3425,2016-07-27,05:30:00
NV,36.14597551358516,-115.18457488402916,2016-07-27,06:00:00
CT,41.6742,-72.8694,2016-07-27,08:00:00
NH,43.242713559322034,-71.57803728813559,2016-07-27,09:20:00
ME,43.4937,-70.4914,2016-07-27,20:03:00
CA,39.4493,-123.36790000000002,2016-07-27,20:30:00
CT,41.6813,-73.089,2016-07-27,21:00:00
CA,36.74961340180973,-119.79445837613108,2016-07-27,21:00:00
TX,30.3167016280526,-97.75799137271272,2016-07-27,21:00:00
IN,41.6728,-87.50199999999998,2016-07-27,21:15:00
CA,38.34553088235294,-122.69198823529412,2016-07-27,21:30:00
AZ,35.20327674418605,-113.86765581395348,2016-07-27,21:30:00
CA,37.553572677595625,-122.30698032786886,2016-07-27,21:30:00
AZ,34.62442193548387,-112.31221161290324,2016-07-27,21:30:00
NV,36.17359204545455,-116.01352272727271,2016-07-27,21:30:00
CO,39.8845,-104.9861,2016-09-25,20:19:00
AL,32.58927466666667,-86.20978133333332,2016-09-25,20:30:00
VA,38.95458203125,-77.3476439453125,2016-09-25,21:30:00
CA,38.576237102734666,-121.44233422025128,2016-09-25,21:30:00
CA,37.24496252766711,-121.81799366976536,2016-09-25,22:15:00
CT,41.4939,-73.0517,2016-09-25,23:00:00
AZ,33.6096,-112.3253,2016-09-25,23:46:00
WA,48.754420967741936,-122.45834543010751,2016-09-25,00:00:00
WA,47.50417904191617,-122.61133592814372,2016-09-26,03:00:00
CO,39.67145672955974,-104.79753396226415,2016-09-26,04:08:00
CA,33.80492083870968,-118.17501277419356,2016-09-26,05:00:00
CA,33.6742,-116.1735,2016-09-26,05:20:00
FL,26.00548157602664,-80.24976748057713,2016-09-26,07:30:00
CA,38.576237102734666,-121.44233422025128,2016-09-26,11:35:00
CA,37.98183448275862,-121.79227586206898,2016-09-26,12:30:00
WI,44.877,-89.623,2016-09-26,14:00:00
CA,37.7725,-120.842,2016-09-26,15:30:00
NC,36.1839,-80.1652,2016-09-26,17:40:00
CA,34.42686470588235,-119.86188823529412,2016-09-26,19:35:00
LA,29.929,-91.0263,2016-09-26,20:00:00
GA,32.03694655172414,-81.11708180076629,2016-09-26,21:20:00
TX,32.82456242621616,-96.79876776409526,2016-09-26,21:50:00
RI,41.82279600760456,-71.41598269961978,2016-09-26,23:26:00
NY,42.90550146611642,-78.85560749348393,2016-09-26,23:40:00
FL,30.14638380952381,-81.7518980952381,2016-09-26,23:59:00
WA,46.6624,-120.7124,2016-09-27,01:00:00
CA,38.75928433048433,-121.30195356125355,2016-09-27,01:42:00
MO,39.5223,-94.3088,2016-09-27,01:45:00
FL,26.8238,-80.1407,2016-09-27,03:00:00
MS,30.47121627906977,-88.51114186046512,2016-09-27,04:45:00
OH,40.7217,-81.5312,2016-09-27,06:50:00
AR,35.5974,-91.2534,2016-09-27,05:30:00
PA,40.4145,-76.0923,2016-09-27,10:30:00
CA,36.58786153846154,-121.85991623931623,2016-09-27,13:10:00
TX,35.17297377850163,-101.87348175895764,2016-09-27,15:10:00
IN,39.80464175369887,-86.13773687989556,2016-08-07,21:35:00
MI,42.0606,-84.3277,2016-08-07,23:24:00
NC,34.22778777225831,-77.88318009170806,2016-08-08,00:00:00
WA,46.1478,-122.9711,2016-08-08,01:30:00
NJ,40.5859,-74.6832,2016-09-27,18:30:00
MN,44.7126,-92.859,2016-08-07,21:30:00
FL,28.9269,-81.9227,2016-08-07,22:30:00
MD,38.3378,-75.0873,2016-08-08,06:20:00
NV,36.14597551358516,-115.18457488402916,2016-08-08,08:00:00
NM,32.354139318885444,-106.7495773993808,2016-08-08,10:30:00
FL,30.29747071057192,-81.63802726747545,2016-08-08,11:16:00
CA,40.4538,-122.3282,2016-08-08,14:30:00
ID,43.568753114754095,-116.56108262295082,2016-08-08,17:30:00
ID,43.60549990147784,-116.2386509359606,2016-08-08,18:15:00
OH,40.72,-82.8038,2016-08-08,19:00:00
UT,40.57972326530612,-111.8400281632653,2016-08-08,20:12:00
NJ,40.2012,-74.0031,2016-08-08,21:00:00
CT,41.70539253731343,-72.67960895522388,2016-08-08,21:35:00
NJ,40.7575,-74.9967,2016-08-08,22:00:00
DC,38.90766800934034,-77.02597466433159,2016-08-08,22:00:00
WY,44.7862,-106.9608,2016-08-08,22:15:00
FL,29.9628,-82.1252,2016-08-08,22:30:00
VA,36.8631,-82.77,2016-08-08,23:15:00
NC,34.6691,-77.0287,2016-08-08,23:45:00
SC,33.4499,-79.136,2016-08-09,00:30:00
CA,37.70526805555556,-122.07086527777778,2016-08-09,03:40:00
MS,32.32694429223744,-90.19505707762556,2016-08-09,04:00:00
HI,21.408,-157.9703,2016-08-09,21:50:00
OR,44.05453839285714,-121.32883875,2016-08-09,22:10:00
NC,35.98736391221891,-78.88665757247358,2016-08-10,00:00:00
WA,46.8832,-117.3704,2016-08-10,02:30:00
GA,33.82100507315219,-84.42299163974918,2016-08-09,22:37:00
MA,42.1303,-71.0441,2016-08-10,03:30:00
MI,42.37550885416667,-83.11140946180555,2016-08-09,23:00:00
OR,45.510005224458205,-122.66458212074302,2016-08-09,23:00:00
SC,33.85519637883008,-79.07296100278552,2016-08-09,23:50:00
CA,33.6647,-117.1743,2016-08-10,05:00:00
CO,39.997,-105.0974,2016-08-10,11:20:00
NV,38.9846,-119.1556,2016-06-25,07:00:00
PA,40.4371,-78.3639,2016-06-25,09:30:00
NY,40.84313098591549,-73.28105070422535,2016-06-25,09:50:00
UT,40.70897189097104,-111.8891066439523,2016-06-25,13:00:00
MA,42.0618,-70.8661,2016-06-25,14:00:00
PA,40.207,-75.0744,2016-06-25,21:15:00
RI,41.76949710144928,-71.47294927536231,2016-06-25,21:23:00
NC,35.20391464346695,-80.83452070900073,2016-06-25,21:40:00
OH,41.191,-80.9701,2016-06-25,21:45:00
IL,41.61208764044944,-87.85971460674158,2016-06-25,22:00:00
MI,42.792593289146645,-86.12233645401822,2016-06-25,23:00:00
MI,42.45440000000001,-85.5994,2016-06-26,00:10:00
MS,32.3299,-90.0915,2016-06-25,23:15:00
WA,48.1077,-122.7945,2016-06-26,15:00:00
VA,38.9637,-77.6099,2016-06-26,16:00:00
TX,29.926105847953217,-95.66756111111113,2016-06-26,20:30:00
NJ,39.4093,-74.3704,2016-06-26,00:15:00
TX,32.900929696394684,-96.63741911764706,2016-06-26,00:34:00
KS,39.5169,-95.404,2016-06-26,21:35:00
FL,28.00877654729869,-82.4813833471331,2016-06-26,01:00:00
WI,42.54,-88.3582,2016-06-26,22:01:00
GA,33.58364070660522,-85.07717864823348,2016-06-26,23:00:00
NC,35.8440935483871,-80.28247379032257,2016-06-26,23:00:00
GA,32.48244432717678,-84.95723575197889,2016-06-26,23:18:00
ME,45.1748,-69.3975,2016-06-27,00:00:00
OR,44.05915592920354,-123.10563769911504,2016-06-27,00:05:00
SC,33.71258733572282,-78.93877275985663,2016-06-27,00:30:00
OH,39.99382762603116,-82.98248417965169,2016-06-27,07:00:00
CO,38.87714691753403,-104.76823722978384,2016-06-27,13:30:00
CA,33.78297508463101,-117.93160419769804,2016-06-27,16:00:00
AZ,33.50378574057038,-112.077080174793,2016-06-27,17:50:00
NV,36.02151851851852,-115.0508150097466,2016-06-27,19:00:00
WA,48.5598,-122.4151,2016-06-27,19:30:00
AZ,33.19316581196581,-111.53355213675214,2016-06-27,20:25:00
CA,33.3235,-116.8778,2016-06-27,21:00:00
IN,39.80464175369887,-86.13773687989556,2016-06-27,21:45:00
CT,41.5168,-72.7235,2016-10-08,18:45:00
OH,39.177988417987706,-84.48937313706459,2016-10-08,20:00:00
NE,41.12967540983607,-95.9278606557377,2016-10-08,20:10:00
TN,35.83921354581673,-86.42067689243028,2016-10-08,20:15:00
MI,42.49202433460076,-83.01486121673004,2016-10-08,20:35:00
AR,36.24645,-93.1054418918919,2016-10-08,21:30:00
KY,38.4935,-84.8103,2016-10-08,22:30:00
AL,33.481415080191624,-86.79047456779837,2016-10-08,22:00:00
OH,39.41076558966075,-84.5654324717286,2016-10-08,23:00:00
CA,34.17810939357907,-118.33001236623068,2016-10-08,23:30:00
MD,39.3886,-77.1683,2016-10-09,00:00:00
TX,33.1909,-96.6198,2016-10-09,01:05:00
FL,26.130387506148548,-80.22363615346778,2016-10-09,03:30:00
FL,28.51220019430052,-81.37852415803108,2016-10-09,04:00:00
FL,26.631337131630648,-81.98813163064834,2016-10-09,09:00:00
GA,33.96426005089059,-84.5161530534351,2016-10-09,10:30:00
MI,42.5029,-83.1021,2016-10-09,16:30:00
NY,40.75256378421113,-73.9844567179912,2016-10-09,18:00:00
IL,41.76361947115385,-88.29183461538462,2016-10-09,18:20:00
CA,34.42686470588235,-119.86188823529412,2016-10-09,19:35:00
CA,34.0282,-117.0372,2016-10-09,18:17:00
PA,40.3636,-79.6566,2016-10-09,23:20:00
WY,44.8405,-108.41280000000002,2016-10-10,01:20:00
MD,39.20779708737864,-76.86067669902913,2016-10-10,13:56:00
MI,42.1219,-85.5061,2016-10-10,15:35:00
MA,42.1897,-71.2048,2016-10-10,21:30:00
CT,41.6117,-72.6652,2016-10-11,02:30:00
AR,36.4139,-90.5777,2016-09-10,01:00:00
NS,46.13993246753247,-60.18095454545455,2016-09-10,01:30:00
AZ,32.250178747846064,-110.93932423894314,2016-09-10,01:50:00
TX,26.1748,-98.187,2016-09-10,02:45:00
NY,42.07552165963432,-76.00896765119549,2016-10-11,04:00:00
PA,39.8771,-75.3235,2016-09-09,23:45:00
NY,43.0592,-73.7356,2016-09-10,11:15:00
WA,47.011,-123.4026,2016-09-10,12:00:00
AK,61.17820611028316,-149.86274426229508,2016-09-10,21:00:00
NY,42.958,-77.3083,2016-09-10,21:15:00
WY,41.14267502095557,-104.80770083822296,2016-09-10,21:25:00
CA,37.915,-121.9146,2016-09-10,21:43:00
KS,39.03880728476821,-95.69556456953642,2016-09-10,23:30:00
NY,41.0233,-73.8087,2016-09-11,00:00:00
MS,32.3525685,-89.95881,2016-09-11,00:30:00
NY,43.3774,-73.3006,2016-09-11,03:00:00
NC,35.20391464346695,-80.83452070900073,2016-09-11,03:30:00
MS,34.2147,-88.9883,2016-09-11,07:00:00
PA,41.8436,-79.1726,2016-09-11,07:01:00
GA,32.03694655172414,-81.11708180076629,2016-09-11,13:40:00
ME,43.2268,-70.7827,2016-09-11,18:30:00
TX,30.3167016280526,-97.75799137271272,2016-09-11,19:43:00
PA,41.0255,-75.8834,2016-09-11,20:00:00
IL,41.92678047337278,-88.332124852071,2016-09-11,21:00:00
ID,43.9106,-116.489,2016-09-11,22:00:00
KY,38.20833984962406,-84.24505338345864,2016-09-11,22:37:00
CA,36.74961340180973,-119.79445837613108,2016-09-11,23:00:00
CO,38.87714691753403,-104.76823722978384,2016-09-12,01:00:00
FL,27.459938979370254,-82.52817245747376,2016-09-12,05:45:00
GA,30.7877,-83.7954,2016-09-12,20:00:00
MI,42.4036,-86.2521,2016-09-12,22:00:00
CT,41.07163750000001,-73.54699477272727,2016-09-17,23:30:00
MA,42.1245,-71.5387,2016-09-18,05:30:00
AK,64.85717464788733,-147.76425070422536,2016-09-18,14:34:00
PA,40.1136,-74.9396,2016-09-18,10:00:00
NJ,40.5921,-74.6238,2016-09-18,15:30:00
CO,39.67145672955974,-104.79753396226415,2016-09-18,19:00:00
OK,35.4971,-97.733,2016-09-18,19:21:00
CO,38.8549,-104.90260000000002,2016-09-18,20:10:00
CA,39.54825866666667,-121.50587333333334,2016-09-18,20:45:00
CA,34.0639,-116.5665,2016-09-18,20:48:00
IN,41.10134023154848,-85.14958408104197,2016-09-18,20:52:00
MO,36.926,-89.3418,2016-09-18,21:00:00
MI,42.952540919904834,-85.64894758128469,2016-09-18,21:00:00
NV,36.14597551358516,-115.18457488402916,2016-09-18,23:00:00
IL,40.8268,-87.9907,2016-09-18,22:00:00
CA,32.83618741746148,-117.16250519075568,2016-09-19,03:32:00
CA,33.80739280821918,-117.31697534246577,2016-09-19,08:30:00
TN,36.045,-84.0396,2016-09-19,17:50:00
MA,42.45083278508771,-73.24947774122806,2016-09-19,20:05:00
GA,34.4592,-84.4789,2016-09-19,20:47:00
NC,35.20391464346695,-80.83452070900073,2016-09-19,21:15:00
CO,40.4038618357488,-105.09342173913043,2016-09-19,21:30:00
WI,43.4831,-89.751,2016-09-19,22:00:00
OR,44.8313,-122.858,2016-09-19,22:00:00
IL,41.6837,-88.34990000000002,2016-09-19,22:00:00
NM,32.9647,-108.5672,2016-09-20,01:00:00
FL,27.459938979370254,-82.52817245747376,2016-09-20,05:15:00
OH,39.99382762603116,-82.98248417965169,2016-09-20,06:10:00
GA,33.4801,-82.4906,2016-09-20,10:00:00
MD,39.09938979591836,-76.84664965986394,2016-09-20,10:50:00
AR,35.084269026548675,-92.43930796460177,2016-09-20,13:00:00
LA,30.8732,-91.4227,2009-07-14,23:00:00
AZ,33.8874,-111.9508,2012-11-14,16:00:00
IN,41.10134023154848,-85.14958408104197,2014-08-12,22:00:00
MI,42.27631913946588,-83.73340163204747,2014-10-01,22:00:00
MI,42.27631913946588,-83.73340163204747,2015-01-15,16:00:00
GA,31.229399999999995,-81.349,2015-08-18,20:30:00
FL,28.9453,-81.2989,2016-06-16,01:00:00
CA,37.79847503136762,-122.2316391468005,2016-07-11,06:45:00
WA,47.60567891170866,-122.33084005928434,2016-07-22,15:00:00
CA,38.36414785276074,-121.96917116564418,2016-07-24,00:00:00
MI,42.75867142857143,-83.27344126984127,2016-09-03,00:00:00
FL,30.45103896353167,-87.24911285988483,2016-09-03,04:45:00
WI,43.06727005589566,-89.37563939313281,2016-09-03,05:15:00
AL,34.05,-86.787,2016-09-03,06:00:00
GA,33.99780082872928,-84.14809392265194,2016-09-03,06:55:00
WA,47.64589833333333,-122.53288166666668,2016-09-03,18:00:00
WA,46.25146322115385,-119.10337740384615,2016-09-03,18:13:00
OR,44.94494771241831,-123.01479150326796,2016-09-02,23:59:00
NV,39.488261177007296,-119.79257039233578,2016-09-03,20:27:00
PA,40.3553,-75.32,2016-09-03,20:25:00
MO,38.4723,-90.5231,2016-09-03,20:30:00
WV,39.51931290322581,-78.0856,2016-09-03,01:00:00
MI,42.5138,-82.9396,2016-09-03,20:45:00
NV,36.25087602996255,-115.14993632958802,2016-09-03,01:08:00
CA,33.734071974522294,-118.297023566879,2016-09-03,20:50:00
RI,41.8979,-71.5165,2016-09-03,21:30:00
NJ,41.1484,-74.5827,2016-09-03,21:30:00
CA,33.728,-116.71099999999998,2016-09-03,21:58:00
IL,41.88082154885885,-87.66846953246178,2016-09-03,23:00:00
LA,30.4287,-90.1773,2016-09-03,23:25:00
OR,45.510005224458205,-122.66458212074302,2016-09-03,23:55:00
OR,45.5981,-123.1818,2016-09-03,23:57:00
MI,42.50620165289256,-83.14750247933884,2016-09-03,00:00:00
NJ,39.8102,-75.2057,2016-09-03,00:00:00
PA,40.1776,-79.8678,2016-09-04,01:00:00
WI,43.55,-89.4738,2016-09-04,08:45:00
WA,47.603223010752686,-122.17236688172044,2016-09-04,01:00:00
WY,44.354,-106.7098,2016-09-04,09:30:00
FL,25.77722564784053,-80.25922518272425,2016-09-04,11:30:00
FL,27.28487070938215,-80.36743913043478,2016-09-04,15:03:00
CA,38.576237102734666,-121.44233422025128,2016-07-27,21:30:00
CA,35.1259,-117.9654,2016-07-27,21:30:00
CA,39.0178,-123.3897,2016-07-27,21:30:00
CA,36.74961340180973,-119.79445837613108,2016-07-27,21:30:00
CA,35.8901,-119.4881,2016-07-27,21:30:00
CA,37.6452,-120.7336,2016-07-27,21:35:00
CA,38.576237102734666,-121.44233422025128,2016-07-27,21:35:00
CA,34.20733341404358,-119.18185460048429,2016-07-27,21:35:00
CA,39.75959083665339,-121.8436545816733,2016-07-27,21:35:00
NV,39.2565,-119.95045,2016-07-27,21:35:00
CA,33.86895981220657,-117.54791830985916,2016-07-27,21:35:00
CA,32.83618741746148,-117.16250519075568,2016-07-27,21:35:00
CA,37.7201,-121.919,2016-07-27,21:35:00
CA,37.8815,-121.2812,2016-07-27,21:35:00
CA,34.49944426605504,-117.35860779816514,2016-07-27,21:35:00
CA,33.67175094035465,-117.90995303600216,2016-07-27,21:35:00
